City,Environment,Container,Percentage,Day,Cases,caseslow95,casesup95,Household,HH_low95,HH_up95,Non_Household,NH_low95,NH_up95,pweeks_cases,pwk_low95,pwk_up95,weeks_cases,wk_low95,wk_up95,pweeks_HHcases,pwk_HHlow95,pwk_HHup95,weeks_HHcases,wk_HHlow95,wk_HHup95,pweeks_NHcases,pwk_NHlow95,pwk_NHup95,weeks_NHcases,wk_NHlow95,wk_NHup95
Kisumu,Both,big,25,1,526.5,291.2,1.059e3,211.0,104.0,440.2,281.5,137.5,619.0,0.7238095238095238,0.42857142857142855,1.0,76.0,45.0,105.0,0.638095238095238,0.3238095238095238,1.0,67.0,34.0,105.0,0.6476190476190476,0.3333333333333333,1.0,68.0,35.0,105.0
Ukunda,Both,big,25,1,2.9e3,1.785e3,4.2e3,1.281e3,731.0,1.936e3,1.548e3,891.0,2.344e3,1.0,0.9047619047619048,1.0,105.0,95.0,105.0,0.9809523809523809,0.8380952380952381,1.0,103.0,88.0,105.0,0.9619047619047619,0.8476190476190476,0.9904761904761905,101.0,89.0,104.0
Kisumu,Both,big,25,50,535.0,306.5,1.084e3,220.0,112.75,459.0,287.0,146.8,630.0,0.6761904761904762,0.41904761904761906,1.0,71.0,44.0,105.0,0.6095238095238096,0.3333333333333333,1.0,64.0,35.0,105.0,0.6285714285714286,0.3333333333333333,1.0,66.0,35.0,105.0
Ukunda,Both,big,25,50,2.884e3,1.745e3,4.27e3,1.277e3,724.0,1.962e3,1.542e3,871.0,2.384e3,0.9809523809523809,0.8666666666666667,1.0,103.0,91.0,105.0,0.9238095238095239,0.819047619047619,1.0,97.0,86.0,105.0,0.9333333333333333,0.8095238095238095,0.9904761904761905,98.0,85.0,104.0
Kisumu,Both,big,25,100,587.5,319.5,1.209e3,243.5,117.25,518.0,313.5,147.8,694.5,0.7333333333333333,0.4380952380952381,1.0,77.0,46.0,105.0,0.6571428571428571,0.34285714285714286,1.0,69.0,36.0,105.0,0.6761904761904762,0.3523809523809524,1.0,71.0,37.0,105.0
Ukunda,Both,big,25,100,3.092e3,1.958e3,4.468e3,1.357e3,818.5,2.033e3,1.662e3,991.0,2.516e3,0.9809523809523809,0.8571428571428571,1.0,103.0,90.0,105.0,0.9142857142857143,0.819047619047619,1.0,96.0,86.0,105.0,0.9142857142857143,0.8095238095238095,0.9904761904761905,96.0,85.0,104.0
Kisumu,Both,big,25,250,635.5,325.2,1.273e3,257.5,123.5,549.0,331.5,148.0,738.0,0.7714285714285715,0.4380952380952381,1.0,81.0,46.0,105.0,0.6952380952380952,0.37142857142857144,1.0,73.0,39.0,105.0,0.6857142857142857,0.34285714285714286,1.0,72.0,36.0,105.0
Ukunda,Both,big,25,250,3.398e3,2.22e3,4.776e3,1.486e3,916.0,2.162e3,1.847e3,1.137e3,2.69e3,0.9619047619047619,0.8571428571428571,1.0,101.0,90.0,105.0,0.9047619047619048,0.8,1.0,95.0,84.0,105.0,0.9142857142857143,0.8095238095238095,0.9904761904761905,96.0,85.0,104.0
Kisumu,Both,big,50,1,402.0,242.8,742.5,152.5,83.75,306.0,223.5,120.0,442.2,0.5333333333333333,0.3523809523809524,0.8285714285714286,56.0,37.0,87.0,0.4095238095238095,0.2761904761904762,0.7619047619047619,43.0,29.0,80.0,0.4380952380952381,0.29523809523809524,0.7619047619047619,46.0,31.0,80.0
Ukunda,Both,big,50,1,1.432e3,504.5,2.572e3,617.5,200.0,1.176e3,728.0,215.5,1.426e3,0.9428571428571428,0.6761904761904762,1.0,99.0,71.0,105.0,0.8666666666666667,0.638095238095238,1.0,91.0,67.0,105.0,0.8666666666666667,0.638095238095238,0.9904761904761905,91.0,67.0,104.0
Kisumu,Both,big,50,50,478.5,279.8,916.0,187.5,100.0,378.5,259.5,137.0,543.0,0.580952380952381,0.3619047619047619,0.8952380952380953,61.0,38.0,94.0,0.47619047619047616,0.29523809523809524,0.8095238095238095,50.0,31.0,85.0,0.4857142857142857,0.3142857142857143,0.8285714285714286,51.0,33.0,87.0
Ukunda,Both,big,50,50,1.816e3,939.0,2.924e3,798.5,375.2,1.349e3,948.0,446.5,1.62e3,0.9238095238095239,0.780952380952381,1.0,97.0,82.0,105.0,0.8666666666666667,0.7238095238095238,1.0,91.0,76.0,105.0,0.8476190476190476,0.7333333333333333,0.9904761904761905,89.0,77.0,104.0
Kisumu,Both,big,50,100,513.5,312.5,954.5,210.0,114.75,402.2,273.0,147.0,550.5,0.6285714285714286,0.4,0.9333333333333333,66.0,42.0,98.0,0.5142857142857142,0.3142857142857143,0.8095238095238095,54.0,33.0,85.0,0.4857142857142857,0.3238095238095238,0.819047619047619,51.0,34.0,86.0
Ukunda,Both,big,50,100,2.264e3,1.366e3,3.34e3,993.5,560.0,1.527e3,1.207e3,670.0,1.861e3,0.8952380952380953,0.7904761904761904,1.0,94.0,83.0,105.0,0.8380952380952381,0.7333333333333333,0.9714285714285714,88.0,77.0,102.0,0.8285714285714286,0.7238095238095238,0.9904761904761905,87.0,76.0,104.0
Kisumu,Both,big,50,250,597.0,337.5,1.053e3,236.5,122.0,464.0,315.5,155.2,604.0,0.7142857142857143,0.45714285714285713,1.0,75.0,48.0,105.0,0.6285714285714286,0.3523809523809524,0.9142857142857143,66.0,37.0,96.0,0.6476190476190476,0.3619047619047619,0.8857142857142857,68.0,38.0,93.0
Ukunda,Both,big,50,250,2.864e3,1.817e3,4.108e3,1.254e3,766.5,1.863e3,1.537e3,910.0,2.32e3,0.8952380952380953,0.7904761904761904,1.0,94.0,83.0,105.0,0.8380952380952381,0.7523809523809524,0.9714285714285714,88.0,79.0,102.0,0.8380952380952381,0.7523809523809524,0.9809523809523809,88.0,79.0,103.0
Kisumu,Both,big,75,1,298.0,193.0,494.5,110.0,59.75,199.2,170.0,96.5,294.8,0.4,0.29523809523809524,0.638095238095238,42.0,31.0,67.0,0.3142857142857143,0.22857142857142856,0.5523809523809524,33.0,24.0,58.0,0.3238095238095238,0.23809523809523808,0.5142857142857142,34.0,25.0,54.0
Ukunda,Both,big,75,1,394.5,166.8,917.5,165.5,64.75,403.5,186.0,60.75,503.2,0.49523809523809526,0.29523809523809524,0.780952380952381,52.0,31.0,82.0,0.42857142857142855,0.23809523809523808,0.7428571428571429,45.0,25.0,78.0,0.41904761904761906,0.23809523809523808,0.7333333333333333,44.0,25.0,77.0
Kisumu,Both,big,75,50,414.5,258.5,710.5,157.0,91.75,284.5,232.0,129.8,421.8,0.4666666666666667,0.3333333333333333,0.7428571428571429,49.0,35.0,78.0,0.3523809523809524,0.2571428571428571,0.6666666666666666,37.0,27.0,70.0,0.4,0.2761904761904762,0.6761904761904762,42.0,29.0,71.0
Ukunda,Both,big,75,50,895.5,497.0,1.568e3,382.5,192.5,707.0,466.0,235.2,884.5,0.6571428571428571,0.4666666666666667,0.8666666666666667,69.0,49.0,91.0,0.5904761904761905,0.4095238095238095,0.8,62.0,43.0,84.0,0.6,0.3904761904761905,0.8,63.0,41.0,84.0
Kisumu,Both,big,75,100,443.5,279.8,707.0,179.5,103.75,299.2,240.5,135.0,414.8,0.4857142857142857,0.34285714285714286,0.6761904761904762,51.0,36.0,71.0,0.4095238095238095,0.29523809523809524,0.6190476190476191,43.0,31.0,65.0,0.4095238095238095,0.29523809523809524,0.638095238095238,43.0,31.0,67.0
Ukunda,Both,big,75,100,1.326e3,749.0,2.078e3,574.5,308.5,942.0,701.5,366.0,1.164e3,0.7047619047619048,0.5523809523809524,0.8571428571428571,74.0,58.0,90.0,0.6571428571428571,0.47619047619047616,0.780952380952381,69.0,50.0,82.0,0.6571428571428571,0.4666666666666667,0.7904761904761904,69.0,49.0,83.0
Kisumu,Both,big,75,250,599.5,338.8,1.0165e3,241.0,126.0,436.5,319.0,155.8,593.5,0.6857142857142857,0.45714285714285713,0.8857142857142857,72.0,48.0,93.0,0.6190476190476191,0.3619047619047619,0.7904761904761904,65.0,38.0,83.0,0.6476190476190476,0.37142857142857144,0.8,68.0,39.0,84.0
Ukunda,Both,big,75,250,2.436e3,1.565e3,3.46e3,1.075e3,655.0,1.571e3,1.307e3,780.0,1.926e3,0.8,0.7238095238095238,0.8952380952380953,84.0,76.0,94.0,0.7523809523809524,0.6571428571428571,0.8380952380952381,79.0,69.0,88.0,0.7523809523809524,0.6761904761904762,0.8285714285714286,79.0,71.0,87.0
Kisumu,Both,big,100,1,206.0,130.0,316.0,71.0,38.5,120.25,120.0,66.75,206.5,0.2857142857142857,0.23809523809523808,0.3904761904761905,30.0,25.0,41.0,0.23809523809523808,0.1619047619047619,0.3238095238095238,25.0,17.0,34.0,0.2571428571428571,0.19047619047619047,0.3523809523809524,27.0,20.0,37.0
Ukunda,Both,big,100,1,116.0,58.0,220.0,47.0,26.0,89.0,57.5,16.0,136.0,0.22857142857142856,0.14285714285714285,0.3238095238095238,24.0,15.0,34.0,0.1619047619047619,0.0761904761904762,0.26666666666666666,17.0,8.0,28.0,0.18095238095238095,0.09523809523809523,0.29523809523809524,19.0,10.0,31.0
Kisumu,Both,big,100,50,350.0,227.0,517.0,133.0,79.0,213.5,202.0,116.0,321.2,0.3619047619047619,0.2857142857142857,0.49523809523809526,38.0,30.0,52.0,0.3047619047619048,0.22857142857142856,0.41904761904761906,32.0,24.0,44.0,0.3238095238095238,0.2571428571428571,0.44761904761904764,34.0,27.0,47.0
Ukunda,Both,big,100,50,518.5,328.2,792.5,203.5,118.0,323.0,294.5,166.5,488.5,0.38095238095238093,0.3142857142857143,0.4857142857142857,40.0,33.0,51.0,0.3238095238095238,0.2571428571428571,0.41904761904761906,34.0,27.0,44.0,0.34285714285714286,0.2761904761904762,0.4380952380952381,36.0,29.0,46.0
Kisumu,Both,big,100,100,435.0,287.8,642.0,174.5,104.0,270.0,242.0,143.8,382.5,0.42857142857142855,0.3238095238095238,0.6,45.0,34.0,63.0,0.34285714285714286,0.2571428571428571,0.49523809523809526,36.0,27.0,52.0,0.37142857142857144,0.29523809523809524,0.5142857142857142,39.0,31.0,54.0
Ukunda,Both,big,100,100,979.0,619.0,1.427e3,396.5,244.2,603.0,549.0,322.8,841.0,0.4857142857142857,0.4,0.6095238095238096,51.0,42.0,64.0,0.4095238095238095,0.34285714285714286,0.5142857142857142,43.0,36.0,54.0,0.4380952380952381,0.3619047619047619,0.5333333333333333,46.0,38.0,56.0
Kisumu,Both,big,100,175,499.5,321.2,794.0,201.0,116.0,344.0,275.0,151.8,471.5,0.5047619047619047,0.3904761904761905,0.6857142857142857,53.0,41.0,72.0,0.41904761904761906,0.3142857142857143,0.6285714285714286,44.0,33.0,66.0,0.45714285714285713,0.3333333333333333,0.6476190476190476,48.0,35.0,68.0
Ukunda,Both,big,100,175,1.562e3,967.0,2.232e3,678.0,405.5,995.0,844.0,485.8,1.266e3,0.580952380952381,0.5047619047619047,0.6857142857142857,61.0,53.0,72.0,0.5142857142857142,0.44761904761904764,0.6285714285714286,54.0,47.0,66.0,0.5428571428571428,0.45714285714285713,0.638095238095238,57.0,48.0,67.0
Kisumu,Both,big,100,250,546.0,326.0,880.0,225.0,122.75,380.5,293.5,154.5,517.5,0.5714285714285714,0.42857142857142855,0.7333333333333333,60.0,45.0,77.0,0.49523809523809526,0.3619047619047619,0.6761904761904762,52.0,38.0,71.0,0.5047619047619047,0.3523809523809524,0.6857142857142857,53.0,37.0,72.0
Ukunda,Both,big,100,250,2.102e3,1.369e3,2.936e3,923.0,572.5,1.33e3,1.13e3,688.5,1.667e3,0.6952380952380952,0.6285714285714286,0.7619047619047619,73.0,66.0,80.0,0.6285714285714286,0.5523809523809524,0.7047619047619048,66.0,58.0,74.0,0.6571428571428571,0.580952380952381,0.7333333333333333,69.0,61.0,77.0
Kisumu,Both,small,25,1,365.5,217.0,677.0,156.5,85.0,306.8,179.0,95.0,378.2,0.47619047619047616,0.3238095238095238,0.8,50.0,34.0,84.0,0.3904761904761905,0.2571428571428571,0.7523809523809524,41.0,27.0,79.0,0.38095238095238093,0.26666666666666666,0.7428571428571429,40.0,28.0,78.0
Ukunda,Both,small,25,1,3.336e3,2.19e3,4.716e3,1.474e3,914.0,2.176e3,1.784e3,1.107e3,2.628e3,0.9904761904761905,0.8761904761904762,1.0,104.0,92.0,105.0,0.9238095238095239,0.8380952380952381,1.0,97.0,88.0,105.0,0.9428571428571428,0.8285714285714286,0.9904761904761905,99.0,87.0,104.0
Kisumu,Both,small,25,50,450.5,273.5,868.0,193.0,102.75,384.2,234.0,126.0,478.5,0.5428571428571428,0.3523809523809524,0.9047619047619048,57.0,37.0,95.0,0.45714285714285713,0.3047619047619048,0.8,48.0,32.0,84.0,0.45714285714285713,0.3047619047619048,0.7904761904761904,48.0,32.0,83.0
Ukunda,Both,small,25,50,3.292e3,2.1e3,4.73e3,1.452e3,873.0,2.19e3,1.754e3,1.064e3,2.624e3,0.9809523809523809,0.8761904761904762,1.0,103.0,92.0,105.0,0.9142857142857143,0.8285714285714286,1.0,96.0,87.0,105.0,0.9142857142857143,0.8095238095238095,0.9904761904761905,96.0,85.0,104.0
Kisumu,Both,small,25,100,505.0,303.8,896.0,207.0,113.75,393.8,260.5,147.2,509.2,0.580952380952381,0.3904761904761905,0.8666666666666667,61.0,41.0,91.0,0.49523809523809526,0.3238095238095238,0.8,52.0,34.0,84.0,0.4666666666666667,0.3333333333333333,0.7714285714285715,49.0,35.0,81.0
Ukunda,Both,small,25,100,3.382e3,2.242e3,4.76e3,1.488e3,950.5,2.2e3,1.822e3,1.145e3,2.652e3,0.9809523809523809,0.8761904761904762,1.0,103.0,92.0,105.0,0.9142857142857143,0.819047619047619,1.0,96.0,86.0,105.0,0.9333333333333333,0.8095238095238095,0.9904761904761905,98.0,85.0,104.0
Kisumu,Both,small,25,250,626.0,353.8,1.118e3,256.0,127.5,503.2,331.0,166.0,647.0,0.7428571428571429,0.5047619047619047,1.0,78.0,53.0,105.0,0.6666666666666666,0.4,1.0,70.0,42.0,105.0,0.6666666666666666,0.3904761904761905,1.0,70.0,41.0,105.0
Ukunda,Both,small,25,250,3.526e3,2.344e3,4.976e3,1.558e3,988.5,2.268e3,1.916e3,1.2e3,2.786e3,0.9619047619047619,0.8666666666666667,1.0,101.0,91.0,105.0,0.9047619047619048,0.819047619047619,1.0,95.0,86.0,105.0,0.9238095238095239,0.8095238095238095,0.9904761904761905,97.0,85.0,104.0
Kisumu,Both,small,50,1,269.5,170.5,440.8,120.0,68.0,203.5,134.0,74.0,237.5,0.3619047619047619,0.2571428571428571,0.5904761904761905,38.0,27.0,62.0,0.3142857142857143,0.21904761904761905,0.45714285714285713,33.0,23.0,48.0,0.29523809523809524,0.2,0.4666666666666667,31.0,21.0,49.0
Ukunda,Both,small,50,1,2.72e3,1.654e3,3.982e3,1.234e3,708.5,1.898e3,1.416e3,793.5,2.184e3,0.9904761904761905,0.8857142857142857,1.0,104.0,93.0,105.0,0.9428571428571428,0.8380952380952381,1.0,99.0,88.0,105.0,0.9428571428571428,0.8095238095238095,0.9904761904761905,99.0,85.0,104.0
Kisumu,Both,small,50,50,403.0,257.5,644.0,173.5,99.0,291.2,211.0,121.0,361.8,0.44761904761904764,0.3238095238095238,0.6476190476190476,47.0,34.0,68.0,0.3904761904761905,0.26666666666666666,0.6,41.0,28.0,63.0,0.3619047619047619,0.26666666666666666,0.6,38.0,28.0,63.0
Ukunda,Both,small,50,50,2.79e3,1.734e3,4.054e3,1.255e3,735.0,1.918e3,1.448e3,837.0,2.206e3,0.9904761904761905,0.8666666666666667,1.0,104.0,91.0,105.0,0.9238095238095239,0.819047619047619,1.0,97.0,86.0,105.0,0.9238095238095239,0.7904761904761904,0.9904761904761905,97.0,83.0,104.0
Kisumu,Both,small,50,100,469.5,292.5,758.5,193.5,114.0,334.8,244.0,142.5,432.8,0.49523809523809526,0.3523809523809524,0.7238095238095238,52.0,37.0,76.0,0.41904761904761906,0.3142857142857143,0.6666666666666666,44.0,33.0,70.0,0.41904761904761906,0.29523809523809524,0.6571428571428571,44.0,31.0,69.0
Ukunda,Both,small,50,100,2.85e3,1.759e3,4.144e3,1.284e3,753.5,1.955e3,1.488e3,864.0,2.264e3,0.9714285714285714,0.8571428571428571,1.0,102.0,90.0,105.0,0.8952380952380953,0.7904761904761904,1.0,94.0,83.0,105.0,0.8952380952380953,0.7904761904761904,0.9904761904761905,94.0,83.0,104.0
Kisumu,Both,small,50,250,559.5,342.5,924.5,228.5,126.75,418.5,294.5,160.5,525.0,0.6095238095238096,0.4666666666666667,0.7904761904761904,64.0,49.0,83.0,0.5238095238095238,0.38095238095238093,0.7238095238095238,55.0,40.0,76.0,0.5333333333333333,0.38095238095238093,0.7142857142857143,56.0,40.0,75.0
Ukunda,Both,small,50,250,3.18e3,2.08e3,4.504e3,1.419e3,885.0,2.096e3,1.696e3,1.056e3,2.496e3,0.9428571428571428,0.8285714285714286,1.0,99.0,87.0,105.0,0.8857142857142857,0.8,1.0,93.0,84.0,105.0,0.8571428571428571,0.780952380952381,0.9904761904761905,90.0,82.0,104.0
Kisumu,Both,small,75,1,205.5,132.5,315.0,94.0,55.75,154.2,99.5,54.0,170.0,0.29523809523809524,0.20952380952380953,0.3904761904761905,31.0,22.0,41.0,0.22857142857142856,0.1619047619047619,0.34285714285714286,24.0,17.0,36.0,0.21904761904761905,0.14285714285714285,0.3333333333333333,23.0,15.0,35.0
Ukunda,Both,small,75,1,2.004e3,1.06e3,3.158e3,931.5,457.0,1.539e3,991.0,477.2,1.666e3,0.9523809523809523,0.780952380952381,1.0,100.0,82.0,105.0,0.8952380952380953,0.7619047619047619,1.0,94.0,80.0,105.0,0.8761904761904762,0.7238095238095238,0.9904761904761905,92.0,76.0,104.0
Kisumu,Both,small,75,50,343.0,222.5,516.0,149.0,88.5,240.0,176.0,101.75,287.2,0.3619047619047619,0.2857142857142857,0.49523809523809526,38.0,30.0,52.0,0.3238095238095238,0.23809523809523808,0.44761904761904764,34.0,25.0,47.0,0.3047619047619048,0.22857142857142856,0.41904761904761906,32.0,24.0,44.0
Ukunda,Both,small,75,50,2.156e3,1.281e3,3.25e3,997.5,560.0,1.585e3,1.086e3,591.0,1.725e3,0.9047619047619048,0.8,1.0,95.0,84.0,105.0,0.8666666666666667,0.7428571428571429,0.9904761904761905,91.0,78.0,104.0,0.8285714285714286,0.7333333333333333,0.9904761904761905,87.0,77.0,104.0
Kisumu,Both,small,75,100,418.0,274.5,625.0,177.0,107.0,285.2,222.0,127.0,360.2,0.4095238095238095,0.3142857142857143,0.5523809523809524,43.0,33.0,58.0,0.3619047619047619,0.26666666666666666,0.5047619047619047,38.0,28.0,53.0,0.34285714285714286,0.2571428571428571,0.4857142857142857,36.0,27.0,51.0
Ukunda,Both,small,75,100,2.336e3,1.381e3,3.462e3,1.086e3,606.5,1.67e3,1.18e3,640.0,1.847e3,0.8952380952380953,0.8,1.0,94.0,84.0,105.0,0.8666666666666667,0.7523809523809524,0.9904761904761905,91.0,79.0,104.0,0.819047619047619,0.7333333333333333,0.9904761904761905,86.0,77.0,104.0
Kisumu,Both,small,75,250,513.5,316.2,817.5,213.5,118.75,367.5,275.5,150.5,471.2,0.5333333333333333,0.4095238095238095,0.6666666666666666,56.0,43.0,70.0,0.47619047619047616,0.3333333333333333,0.6285714285714286,50.0,35.0,66.0,0.4666666666666667,0.3333333333333333,0.638095238095238,49.0,35.0,67.0
Ukunda,Both,small,75,250,2.944e3,1.946e3,4.096e3,1.334e3,832.0,1.925e3,1.538e3,959.0,2.256e3,0.8857142857142857,0.8,1.0,93.0,84.0,105.0,0.8476190476190476,0.7619047619047619,0.9714285714285714,89.0,80.0,102.0,0.8285714285714286,0.7523809523809524,0.9714285714285714,87.0,79.0,102.0
Kisumu,Both,small,100,1,281.0,150.8,544.5,125.0,65.75,243.5,142.5,65.0,300.5,0.4,0.23809523809523808,0.5333333333333333,42.0,25.0,56.0,0.3238095238095238,0.21904761904761905,0.49523809523809526,34.0,23.0,52.0,0.3238095238095238,0.18095238095238095,0.47619047619047616,34.0,19.0,50.0
Ukunda,Both,small,100,1,1.896e3,986.0,3.136e3,878.0,431.5,1.515e3,949.0,439.8,1.654e3,0.8380952380952381,0.7142857142857143,0.9904761904761905,88.0,75.0,104.0,0.7904761904761904,0.6761904761904762,0.9428571428571428,83.0,71.0,99.0,0.7714285714285715,0.6666666666666666,0.8952380952380953,81.0,70.0,94.0
Kisumu,Both,small,100,50,330.0,222.8,478.8,144.0,90.75,223.2,172.5,104.0,267.2,0.3238095238095238,0.26666666666666666,0.42857142857142855,34.0,28.0,45.0,0.29523809523809524,0.21904761904761905,0.38095238095238093,31.0,23.0,40.0,0.26666666666666666,0.20952380952380953,0.37142857142857144,28.0,22.0,39.0
Ukunda,Both,small,100,50,1.636e3,897.0,2.624e3,777.0,386.0,1.296e3,800.5,389.0,1.362e3,0.8380952380952381,0.7047619047619048,0.9714285714285714,88.0,74.0,102.0,0.8,0.6476190476190476,0.9333333333333333,84.0,68.0,98.0,0.7714285714285715,0.6190476190476191,0.9047619047619048,81.0,65.0,95.0
Kisumu,Both,small,100,100,405.0,275.8,578.0,173.5,105.0,263.2,216.5,126.75,333.2,0.3904761904761905,0.3142857142857143,0.4666666666666667,41.0,33.0,49.0,0.3333333333333333,0.2571428571428571,0.41904761904761906,35.0,27.0,44.0,0.3238095238095238,0.2571428571428571,0.4095238095238095,34.0,27.0,43.0
Ukunda,Both,small,100,100,2.014e3,1.26e3,2.988e3,942.0,556.0,1.466e3,1.0105e3,580.5,1.578e3,0.8285714285714286,0.7142857142857143,0.9619047619047619,87.0,75.0,101.0,0.7904761904761904,0.6666666666666666,0.9142857142857143,83.0,70.0,96.0,0.7714285714285715,0.6476190476190476,0.9047619047619048,81.0,68.0,95.0
Kisumu,Both,small,100,175,478.5,311.0,715.5,207.0,117.75,322.0,256.0,150.2,401.5,0.45714285714285713,0.3619047619047619,0.580952380952381,48.0,38.0,61.0,0.4095238095238095,0.3238095238095238,0.5238095238095238,43.0,34.0,55.0,0.3904761904761905,0.3142857142857143,0.5047619047619047,41.0,33.0,53.0
Ukunda,Both,small,100,175,2.352e3,1.476e3,3.428e3,1.088e3,641.0,1.652e3,1.207e3,705.0,1.844e3,0.8095238095238095,0.7142857142857143,0.9428571428571428,85.0,75.0,99.0,0.7904761904761904,0.6666666666666666,0.8952380952380953,83.0,70.0,94.0,0.7523809523809524,0.6571428571428571,0.8761904761904762,79.0,69.0,92.0
Kisumu,Both,small,100,250,508.0,315.2,775.0,212.0,122.0,354.0,271.5,150.0,449.5,0.5047619047619047,0.4095238095238095,0.6190476190476191,53.0,43.0,65.0,0.47619047619047616,0.3619047619047619,0.580952380952381,50.0,38.0,61.0,0.45714285714285713,0.3523809523809524,0.5619047619047619,48.0,37.0,59.0
Ukunda,Both,small,100,250,2.66e3,1.698e3,3.808e3,1.226e3,739.0,1.8e3,1.382e3,833.0,2.058e3,0.8571428571428571,0.7523809523809524,0.9619047619047619,90.0,79.0,101.0,0.8,0.7142857142857143,0.9047619047619048,84.0,75.0,95.0,0.780952380952381,0.7047619047619048,0.8761904761904762,82.0,74.0,92.0
Kisumu,Both,both,25,1,318.5,199.8,544.5,134.0,70.75,237.8,165.5,90.0,310.2,0.42857142857142855,0.3142857142857143,0.6666666666666666,45.0,33.0,70.0,0.34285714285714286,0.24761904761904763,0.580952380952381,36.0,26.0,61.0,0.34285714285714286,0.23809523809523808,0.6190476190476191,36.0,25.0,65.0
Ukunda,Both,both,25,1,2.182e3,1.124e3,3.376e3,969.0,460.2,1.602e3,1.12e3,522.5,1.833e3,1.0,0.8285714285714286,1.0,105.0,87.0,105.0,0.9333333333333333,0.7904761904761904,1.0,98.0,83.0,105.0,0.9428571428571428,0.7714285714285715,0.9904761904761905,99.0,81.0,104.0
Kisumu,Both,both,25,50,431.0,273.8,718.0,178.5,100.75,315.5,229.5,130.8,415.5,0.5047619047619047,0.3523809523809524,0.7523809523809524,53.0,37.0,79.0,0.41904761904761906,0.2857142857142857,0.7047619047619048,44.0,30.0,74.0,0.41904761904761906,0.2857142857142857,0.6857142857142857,44.0,30.0,72.0
Ukunda,Both,both,25,50,2.474e3,1.474e3,3.684e3,1.108e3,618.5,1.73e3,1.303e3,712.0,2.023e3,0.9619047619047619,0.8380952380952381,1.0,101.0,88.0,105.0,0.8952380952380953,0.8095238095238095,1.0,94.0,85.0,105.0,0.8761904761904762,0.780952380952381,0.9904761904761905,92.0,82.0,104.0
Kisumu,Both,both,25,100,505.5,309.0,875.0,208.0,116.75,374.8,264.5,147.5,507.2,0.580952380952381,0.3904761904761905,0.8476190476190476,61.0,41.0,89.0,0.47619047619047616,0.3238095238095238,0.7428571428571429,50.0,34.0,78.0,0.4666666666666667,0.3047619047619048,0.7904761904761904,49.0,32.0,83.0
